food_name,kcal_per_100g,protein_per_100g,carbs_per_100g,fat_per_100g
8505,89.0,44.9,48.3,7.5
8506,355.0,2.6,61.0,5.0
8507,488.0,9.5,84.7,4.6
8508,175.0,31.1,16.0,26.200000000000003
8509,313.0,31.7,15.299999999999999,23.5
8510,554.0,32.0,76.0,23.2
8511,567.0,23.5,15.9,8.6
8512,322.0,34.6,23.3,46.2
8513,174.0,20.8,79.5,23.5
8514,225.0,7.6,34.7,47.5
8515,323.0,45.5,33.7,40.3
8516,119.0,9.5,90.5,25.0
8517,457.0,48.1,47.5,3.9
8518,507.0,28.000000000000004,41.2,25.7
8519,161.0,20.5,14.499999999999998,45.6
8520,267.0,37.8,40.3,44.4
8521,319.0,7.9,41.4,27.399999999999995
8522,408.0,36.4,47.0,48.9
8523,103.0,49.5,13.699999999999998,6.6000000000000005
8524,278.0,43.5,23.7,34.7
8525,280.0,19.9,80.1,47.5
8526,564.0,19.8,27.399999999999995,34.2
8527,167.0,15.4,44.4,11.0
8528,271.0,46.4,72.5,6.3
8529,199.0,43.6,80.2,19.4
8530,98.0,25.900000000000002,91.0,17.9
8531,412.0,16.1,98.5,30.5
8532,67.0,32.3,81.8,12.9
8533,361.0,20.8,95.3,6.9
8534,488.99999999999994,5.6,98.7,45.2
8535,469.00000000000006,32.5,28.199999999999996,13.200000000000001
8536,219.0,15.9,85.3,28.800000000000004
8537,218.00000000000003,43.6,74.5,39.2
8538,343.0,27.200000000000003,85.5,37.0
8539,277.0,10.3,21.7,36.8
8540,322.0,19.8,69.6,34.5
8541,187.0,27.399999999999995,7.000000000000001,14.400000000000002
8542,458.0,34.4,73.2,32.5
8543,356.0,12.2,40.2,46.4
8544,542.0,49.1,66.9,44.9
8545,546.0,44.5,49.6,7.200000000000001
8546,78.0,9.5,70.0,3.7000000000000006
8547,198.0,11.2,60.8,20.7
8548,95.0,28.9,50.8,8.5
8549,347.0,4.6,76.9,44.9
8550,199.0,17.5,71.6,48.2
8551,413.99999999999994,44.1,88.4,31.4
8552,99.0,11.6,14.800000000000002,49.0
8553,586.0,10.7,91.7,46.5
8554,282.0,33.9,72.2,38.2
8555,264.0,44.0,95.0,37.7
8556,202.0,1.2,32.7,36.5
8557,473.00000000000006,25.0,44.8,38.0
8558,112.99999999999999,14.099999999999998,93.3,48.7
8559,162.0,47.0,51.1,16.0
8560,516.0,4.5,37.3,30.4
8561,442.0,39.9,91.3,1.9
8562,114.99999999999999,20.9,10.2,42.6
8563,194.0,46.8,46.5,17.3
8564,552.0,6.7,55.39999999999999,44.1
8565,262.0,31.5,10.0,30.0
8566,434.99999999999994,19.7,31.5,11.5
8567,145.0,15.2,91.9,21.2
8568,540.0,21.9,42.1,24.4
8569,565.0,33.7,73.7,49.2
8570,403.0,23.8,52.1,6.7
8571,479.0,43.4,57.99999999999999,43.0
8572,282.0,2.9,85.8,48.7
8573,134.0,27.500000000000004,73.5,29.5
8574,150.0,44.6,44.3,32.7
8575,107.0,30.9,59.8,12.4
8576,206.0,7.400000000000001,61.7,5.2
8577,433.0,25.2,84.4,38.5
8578,77.0,39.0,58.8,46.5
8579,67.0,18.6,70.4,18.9
8580,393.0,37.7,34.4,31.2
8581,493.0,40.3,40.3,21.5
8582,397.0,27.200000000000003,25.900000000000002,43.9
8583,284.0,11.7,37.1,1.2
8584,81.0,3.3000000000000003,23.7,33.7
8585,593.0,8.4,64.6,42.2
8586,244.0,15.5,5.5,18.1
8587,392.0,5.8,74.1,45.4
8588,301.0,12.9,57.49999999999999,36.2
8589,147.0,36.0,70.6,23.9
8590,429.0,13.5,7.5,37.4
8591,290.0,17.6,65.6,8.0
8592,154.0,14.400000000000002,77.4,44.9
8593,125.0,6.3,73.2,11.8
8594,245.00000000000003,17.9,80.3,31.0
8595,244.0,32.2,56.8,34.1
8596,354.0,16.4,22.8,17.1
8597,442.0,31.3,53.1,7.6
8598,504.0,41.3,57.10000000000001,33.4
8599,384.0,38.0,92.5,40.1
8600,267.0,49.0,61.199999999999996,14.899999999999999
8601,176.0,15.5,32.5,8.2
8602,137.0,47.9,82.6,1.0
8603,209.0,10.9,90.0,8.3
8604,225.99999999999997,16.6,72.2,23.9
8605,446.0,40.0,63.6,24.8
8606,263.0,44.6,67.6,42.0
8607,340.0,37.5,12.8,37.4
8608,600.0,37.4,66.3,20.2
8609,593.0,13.8,79.9,9.5
8610,288.0,25.6,43.3,33.5
8611,169.0,8.4,27.800000000000004,11.7
8612,455.0,28.9,58.599999999999994,28.6
8613,227.0,47.1,93.1,36.8
8614,108.0,29.9,71.0,2.3
8615,438.99999999999994,40.4,31.900000000000002,20.4
8616,119.0,26.3,27.399999999999995,45.0
8617,304.0,2.3,24.4,44.5
8618,186.0,3.0,53.400000000000006,17.7
8619,518.0,32.1,31.8,36.9
8620,347.0,37.0,7.8,40.0
8621,342.0,40.3,65.3,7.1
8622,455.99999999999994,24.0,64.2,10.9
8623,167.0,45.0,50.0,11.7
8624,409.0,22.7,67.6,46.4
8625,75.0,5.6,84.7,28.999999999999996
8626,108.0,8.0,84.5,33.3
8627,363.0,41.3,40.1,45.4
8628,163.0,22.1,47.3,3.7000000000000006
8629,413.99999999999994,37.7,85.9,14.499999999999998
8630,478.0,5.2,66.3,32.9
8631,237.0,43.7,32.6,21.2
8632,367.0,29.299999999999997,93.4,22.9
8633,495.0,44.7,76.8,39.9
8634,204.99999999999997,40.8,72.1,31.5
8635,580.0,28.6,49.6,7.200000000000001
8636,448.00000000000006,28.1,18.9,2.3
8637,411.00000000000006,15.2,34.3,46.2
8638,484.0,30.0,97.7,31.8
8639,128.0,9.4,21.3,46.4
8640,154.0,23.4,48.2,30.599999999999998
8641,139.0,49.2,44.4,31.900000000000002
8642,269.0,23.8,86.4,41.1
8643,86.0,25.8,59.0,1.8000000000000003
8644,338.0,46.0,6.3,8.0
8645,252.99999999999997,28.800000000000004,51.7,19.9
8646,266.0,4.1,47.7,12.1
8647,126.0,26.1,7.6,35.0
8648,266.0,37.7,8.6,1.7000000000000002
8649,114.99999999999999,16.6,77.9,3.7000000000000006
8650,195.0,25.0,88.3,11.6
8651,419.00000000000006,13.0,61.4,5.5
8652,364.0,48.3,79.0,29.5
8653,407.0,43.8,10.7,37.3
8654,573.0,28.4,80.4,6.1
8655,320.0,32.1,78.8,1.1
8656,434.0,1.5,45.8,48.8
8657,463.0,32.3,86.3,37.3
8658,398.0,1.1,73.2,2.0
8659,204.0,29.600000000000005,56.39999999999999,41.2
8660,64.0,24.3,5.6,23.4
8661,505.0,9.7,41.8,39.4
8662,350.0,16.6,47.7,17.2
8663,176.0,14.800000000000002,86.8,2.3
8664,541.0,4.1,62.0,17.4
8665,373.0,6.7,43.2,6.5
8666,242.0,20.2,75.5,19.2
8667,164.0,23.3,11.7,1.2
8668,137.0,38.1,93.5,28.999999999999996
8669,389.0,11.0,8.4,15.8
8670,556.0,43.8,69.7,25.6
8671,314.0,34.5,75.8,35.6
8672,264.0,33.2,7.1,37.5
8673,138.0,10.5,12.1,40.4
8674,164.0,34.4,85.4,33.7
8675,404.0,28.300000000000004,22.4,31.7
8676,426.99999999999994,39.5,27.800000000000004,9.4
8677,335.0,28.499999999999996,71.6,47.4
8678,515.0,3.4000000000000004,59.3,40.0
8679,95.0,25.0,25.0,31.0
8680,242.0,11.2,11.2,41.9
8681,198.0,15.299999999999999,37.8,20.1
8682,463.99999999999994,42.3,5.9,16.9
8683,371.0,49.1,24.2,8.5
8684,283.0,38.4,20.9,2.9
8685,99.0,42.8,46.7,16.5
8686,365.0,18.7,45.1,34.0
8687,345.0,42.3,21.3,16.9
8688,99.0,11.2,41.3,14.3
8689,544.0,44.6,92.8,27.200000000000003
8690,419.00000000000006,47.2,34.7,30.0
8691,419.00000000000006,23.4,91.6,14.7
8692,128.0,2.9,47.5,34.8
8693,459.99999999999994,14.3,58.8,30.8
8694,268.0,36.8,55.2,13.3
8695,80.0,44.4,36.4,45.1
8696,597.0,30.0,12.8,36.6
8697,379.0,37.5,67.5,38.1
8698,387.0,30.599999999999998,18.0,9.2
8699,516.0,44.9,22.5,30.5
8700,448.00000000000006,31.3,21.8,43.3
8701,250.0,39.8,77.4,12.8
8702,497.0,15.7,64.3,17.5
8703,209.0,7.9,36.2,38.5
8704,173.0,9.8,49.2,6.800000000000001
8705,572.0,32.3,21.3,34.7
8706,137.0,9.8,70.9,41.0
8707,146.0,28.6,49.7,43.5
8708,240.0,13.699999999999998,22.6,8.2
8709,92.0,9.4,46.3,21.6
8710,525.0,9.0,98.8,36.0
8711,345.0,48.0,38.9,24.1
8712,472.0,2.8,27.800000000000004,25.8
8713,130.0,42.8,17.8,28.6
8714,188.0,45.8,36.5,14.099999999999998
8715,223.0,2.0,63.1,35.1
8716,539.0,25.6,84.5,33.2
8717,350.0,31.3,85.8,38.3
8718,365.0,33.9,56.99999999999999,37.2
8719,380.0,39.8,87.8,12.2
8720,508.0,33.6,91.0,7.000000000000001
8721,306.0,42.8,55.50000000000001,21.4
8722,514.0,4.7,30.0,1.3
8723,293.0,3.9,62.1,6.5
8724,533.0,38.8,26.1,16.4
8725,299.0,32.9,72.8,16.1
8726,509.99999999999994,38.3,53.29999999999999,35.4
8727,71.0,33.5,72.4,43.4
8728,412.0,32.1,94.6,8.4
8729,147.0,38.4,90.4,17.6
8730,173.0,33.5,83.8,18.4
8731,256.0,9.8,93.1,38.1
8732,314.0,21.3,95.0,9.3
8733,289.0,18.5,96.5,35.6
8734,558.0,46.9,13.900000000000002,38.0
8735,229.0,48.9,96.2,6.4
8736,313.0,17.6,42.3,46.4
8737,479.0,22.3,18.5,42.0
8738,463.99999999999994,13.100000000000001,31.1,23.3
8739,430.99999999999994,43.0,36.9,29.5
8740,407.0,46.7,30.7,25.7
8741,483.0,6.4,81.9,28.9
8742,191.0,28.9,53.79999999999999,44.6
8743,468.0,26.8,28.1,5.5
8744,73.0,46.9,29.600000000000005,30.2
8745,277.0,7.000000000000001,97.6,36.1
8746,388.0,1.9,20.0,16.7
8747,151.0,27.0,30.7,11.8
8748,558.0,46.1,28.7,4.4
8749,488.99999999999994,13.4,18.9,47.3
8750,153.0,14.899999999999999,81.4,5.1
8751,341.0,31.3,50.9,29.600000000000005
8752,154.0,25.7,34.5,41.7
8753,419.00000000000006,17.0,59.4,39.6
8754,216.0,5.3,57.3,42.7
8755,539.0,36.5,70.1,28.6
8756,422.0,14.899999999999999,66.5,32.4
8757,169.0,1.6,26.400000000000002,32.3
8758,208.0,14.2,54.2,38.1
8759,509.99999999999994,37.3,85.0,31.4
8760,254.99999999999997,26.700000000000003,76.3,27.0
8761,455.99999999999994,34.1,97.2,18.5
8762,470.0,20.0,91.7,40.1
8763,473.00000000000006,36.7,91.1,21.5
8764,524.0,43.6,75.2,45.0
8765,442.0,4.8,14.099999999999998,31.0
8766,370.0,33.6,18.6,45.3
8767,185.0,11.8,87.5,21.0
8768,495.0,13.4,66.2,14.6
8769,416.0,33.7,59.699999999999996,31.900000000000002
8770,522.0,7.8,32.7,32.7
8771,318.0,43.4,23.8,22.2
8772,252.99999999999997,19.8,13.0,38.3
8773,145.0,13.8,60.699999999999996,40.7
8774,389.0,30.099999999999998,17.0,27.500000000000004
8775,571.0,29.9,76.6,20.0
8776,412.0,32.6,18.1,11.3
8777,178.0,17.0,20.2,20.1
8778,275.0,6.3,19.8,30.2
8779,420.0,10.2,23.2,48.8
8780,165.0,37.6,94.8,7.6
8781,235.0,40.9,88.8,15.1
8782,409.0,41.7,23.2,24.9
8783,246.0,21.5,20.3,6.800000000000001
8784,467.0,39.6,63.4,26.1
8785,300.0,33.3,52.400000000000006,26.1
8786,565.0,21.3,94.1,18.5
8787,404.0,35.3,92.3,29.5
8788,430.99999999999994,49.5,68.6,1.5
8789,320.0,15.4,56.8,16.1
8790,70.0,15.7,5.3,23.8
8791,51.0,20.6,64.4,8.0
8792,404.0,15.9,55.39999999999999,46.3
8793,250.99999999999997,1.4,95.3,34.6
8794,110.00000000000001,35.8,62.2,40.3
8795,519.0,19.6,30.599999999999998,47.1
8796,327.0,36.0,46.6,47.3
8797,478.0,9.3,65.2,33.4
8798,60.0,1.8000000000000003,81.1,40.2
8799,256.0,21.7,72.6,4.4
8800,282.0,3.3000000000000003,58.70000000000001,38.3
8801,474.0,37.2,74.0,13.200000000000001
8802,408.0,1.7000000000000002,83.8,26.200000000000003
8803,409.0,37.6,60.0,16.1
8804,476.0,21.8,47.0,24.0
8805,522.0,6.800000000000001,27.3,3.1
8806,442.0,23.3,29.5,16.8
8807,164.0,7.1,8.3,9.4
8808,220.00000000000003,33.9,28.300000000000004,17.6
8809,488.99999999999994,32.9,22.1,33.6
8810,316.0,14.000000000000002,14.899999999999999,14.499999999999998
8811,367.0,48.8,74.2,24.0
8812,317.0,19.3,79.7,29.299999999999997
8813,281.0,13.200000000000001,75.7,41.0
8814,289.0,20.1,12.4,15.4
8815,231.99999999999997,2.6,42.5,9.3
8816,101.0,46.9,6.7,5.6
8817,430.0,24.3,94.1,7.000000000000001
8818,367.0,42.6,13.8,24.5
8819,331.0,46.4,28.9,41.8
8820,103.0,6.3,77.0,17.4
8821,535.0,17.1,31.900000000000002,41.2
8822,308.0,15.0,24.0,14.6
8823,483.0,41.2,33.5,28.999999999999996
8824,354.0,43.8,48.0,13.699999999999998
8825,311.0,20.9,77.0,47.4
8826,425.0,22.7,5.7,2.5
8827,52.0,2.7,78.3,12.2
8828,171.0,26.0,17.8,17.1
8829,332.0,21.0,47.2,35.1
8830,231.99999999999997,2.6,88.5,4.9
8831,250.99999999999997,30.9,13.5,29.9
8832,325.0,15.2,58.8,21.4
8833,465.00000000000006,29.2,32.6,14.7
8834,159.0,20.6,35.9,34.1
8835,364.0,14.000000000000002,68.0,25.0
8836,270.0,46.4,17.9,24.1
8837,395.0,17.0,65.1,22.4
8838,542.0,2.3,5.8,4.0
8839,266.0,48.0,68.7,11.2
8840,174.0,45.4,64.7,47.9
8841,373.0,40.0,52.2,43.3
8842,149.0,11.5,21.0,4.9
8843,343.0,16.5,74.1,14.6
8844,539.0,45.2,15.4,18.2
8845,179.0,41.3,33.2,23.1
8846,315.0,40.3,94.3,29.4
8847,277.0,19.5,97.2,12.7
8848,492.0,39.7,41.3,25.8
8849,554.0,47.0,56.8,45.2
8850,160.0,3.5000000000000004,45.9,8.1
8851,91.0,30.099999999999998,68.7,6.6000000000000005
8852,340.0,9.2,17.1,15.5
8853,174.0,7.000000000000001,99.8,47.2
8854,554.0,36.4,86.5,15.4
8855,379.0,32.8,15.299999999999999,12.5
8856,516.0,17.9,93.4,38.3
8857,532.0,1.8000000000000003,94.2,5.3
8858,458.0,21.5,85.7,8.5
8859,418.0,28.6,65.3,16.1
8860,73.0,15.6,14.800000000000002,14.400000000000002
8861,382.0,40.4,54.2,1.9
8862,272.0,49.6,5.7,16.9
8863,549.0,35.6,25.8,39.8
8864,467.0,16.4,85.8,32.3
8865,536.0,32.7,29.2,45.8
8866,365.0,40.7,49.0,17.4
8867,145.0,18.9,59.3,28.4
8868,229.99999999999997,38.0,32.6,50.0
8869,569.0,46.9,18.3,10.6
8870,499.0,40.7,50.9,48.4
8871,130.0,47.5,67.4,44.5
8872,552.0,20.9,21.7,8.0
8873,71.0,22.3,46.9,49.0
8874,470.0,42.7,14.6,24.9
8875,443.0,49.8,50.2,33.4
8876,476.99999999999994,14.3,91.8,22.2
8877,292.0,48.8,17.2,17.9
8878,85.0,45.2,90.9,33.3
8879,487.0,41.7,33.0,45.1
8880,549.0,13.8,23.8,9.0
8881,177.0,38.6,95.9,42.1
8882,281.0,48.6,89.1,1.9
8883,373.0,31.2,66.0,6.5
8884,526.0,11.6,41.9,9.8
8885,487.0,38.5,36.6,44.5
8886,369.0,34.7,27.399999999999995,13.600000000000001
8887,272.0,11.0,51.7,28.300000000000004
8888,593.0,13.5,86.6,48.4
8889,582.0,18.0,9.3,42.5
8890,277.0,42.4,66.0,35.6
8891,475.0,26.700000000000003,63.800000000000004,2.3
8892,155.0,7.7,20.5,25.7
8893,555.0,48.5,84.7,25.2
8894,73.0,6.0,21.1,18.5
8895,78.0,42.9,13.900000000000002,30.0
8896,263.0,3.8,27.3,35.9
8897,594.0,22.8,18.3,47.6
8898,571.0,24.6,10.8,1.6
8899,487.0,39.6,38.5,22.1
8900,234.0,31.2,30.599999999999998,34.2
8901,297.0,5.3,62.9,7.3
8902,243.00000000000003,27.500000000000004,6.0,21.1
8903,457.0,41.5,23.4,29.9
8904,393.0,8.2,93.4,4.5
8905,553.0,37.8,71.7,43.2
8906,139.0,26.1,42.5,33.5
8907,329.0,22.2,99.2,37.9
8908,405.0,25.8,88.4,4.4
8909,577.0,9.9,88.9,48.8
8910,449.0,29.2,19.4,37.1
8911,411.00000000000006,43.5,57.49999999999999,19.5
8912,526.0,14.099999999999998,41.7,5.5
8913,261.0,27.200000000000003,20.5,42.8
8914,343.0,38.0,26.200000000000003,23.0
8915,87.0,37.9,73.6,36.6
8916,139.0,20.0,7.1,33.9
8917,371.0,1.4,32.7,32.3
8918,346.0,35.2,97.6,29.100000000000005
8919,375.0,35.3,22.8,42.5
8920,557.0,22.2,99.5,24.7
8921,444.00000000000006,9.4,44.6,25.5
8922,110.00000000000001,24.9,76.9,34.2
8923,180.0,42.9,22.5,9.6
8924,568.0,44.0,92.2,44.4
8925,163.0,15.5,47.8,9.6
8926,141.0,27.399999999999995,34.9,48.8
8927,267.0,35.5,22.3,25.4
8928,193.0,4.3,15.4,26.5
8929,333.0,19.2,17.9,31.4
8930,353.0,38.7,30.9,24.8
8931,76.0,37.8,68.8,21.7
8932,114.99999999999999,25.6,36.7,45.1
8933,574.0,19.2,50.6,16.6
8934,363.0,12.9,6.1,15.4
8935,556.0,28.9,99.7,9.9
8936,453.0,41.4,76.3,15.299999999999999
8937,195.0,47.7,35.7,22.9
8938,519.0,28.6,15.9,36.9
8939,559.0,36.0,56.00000000000001,14.400000000000002
8940,168.0,3.7000000000000006,93.8,42.4
8941,320.0,44.3,13.699999999999998,43.1
8942,391.0,38.4,96.0,17.6
8943,296.0,33.8,10.6,5.3
8944,127.0,2.2,76.2,10.3
8945,270.0,5.6,19.2,1.8000000000000003
8946,144.0,16.9,38.1,10.2
8947,551.0,28.6,55.50000000000001,37.8
8948,142.0,9.0,64.3,49.7
8949,114.99999999999999,12.6,50.2,5.5
8950,458.0,49.5,29.299999999999997,14.000000000000002
8951,151.0,16.2,86.2,18.5
8952,449.0,16.6,82.4,22.4
8953,546.0,36.1,43.1,16.7
8954,318.0,18.5,16.0,28.800000000000004
8955,324.0,26.200000000000003,7.400000000000001,11.8
8956,125.0,48.3,70.6,26.400000000000002
8957,96.0,24.4,95.0,25.7
8958,171.0,39.8,22.5,38.1
8959,267.0,13.4,6.1,4.0
8960,512.0,27.1,21.9,37.9
8961,271.0,31.8,72.2,41.5
8962,449.0,2.8,39.5,48.8
8963,498.00000000000006,48.6,99.2,45.4
8964,188.0,37.0,69.4,11.5
8965,268.0,48.4,29.299999999999997,15.8
8966,516.0,1.5,7.3,32.6
8967,117.0,12.1,50.6,35.8
8968,175.0,17.4,57.60000000000001,10.9
8969,315.0,25.0,40.5,20.1
8970,436.00000000000006,44.9,58.9,21.2
8971,84.0,25.5,77.6,43.1
8972,221.0,37.0,56.60000000000001,14.499999999999998
8973,417.0,7.6,79.6,7.1
8974,82.0,37.3,7.1,18.6
8975,388.0,27.3,91.7,18.0
8976,383.0,48.1,83.4,41.1
8977,138.0,25.900000000000002,23.4,19.7
8978,234.0,22.7,59.8,3.8
8979,199.0,33.9,13.0,28.9
8980,283.0,4.8,45.8,23.9
8981,394.0,12.6,77.4,43.1
8982,438.0,43.5,81.7,12.0
8983,511.00000000000006,35.1,89.6,31.7
8984,64.0,10.5,65.7,13.900000000000002
8985,329.0,2.2,30.5,36.3
8986,160.0,22.1,91.8,17.7
8987,281.0,29.2,90.4,19.5
8988,499.0,12.7,7.8,35.7
8989,264.0,29.9,34.1,12.0
8990,438.99999999999994,48.4,51.4,10.6
8991,334.0,48.9,65.5,23.1
8992,531.0,41.6,44.4,32.4
8993,501.99999999999994,33.3,49.9,13.600000000000001
8994,354.0,11.6,61.0,36.3
8995,98.0,1.4,12.0,49.9
8996,433.0,25.0,8.7,37.6
8997,469.00000000000006,38.7,29.5,40.1
8998,492.0,11.8,64.2,20.3
8999,355.0,19.8,70.3,29.9
9000,525.0,31.4,65.9,10.7
9001,378.0,46.1,98.2,23.2
9002,437.0,26.6,49.9,21.7
9003,380.0,45.3,85.3,11.5
9004,573.0,23.6,80.4,23.0
9005,112.99999999999999,1.7000000000000002,59.099999999999994,23.0
9006,379.0,46.4,50.7,36.4
9007,160.0,4.6,22.9,45.5
9008,559.0,40.1,79.1,9.9
9009,87.0,21.0,45.8,12.8
9010,79.0,17.2,10.5,32.4
9011,540.0,31.7,41.4,1.2
9012,117.0,42.8,76.5,10.1
9013,199.0,4.1,54.79999999999999,21.9
9014,286.0,22.2,19.1,8.4
9015,56.00000000000001,28.7,78.7,3.8
9016,397.0,20.7,70.3,44.9
9017,443.0,42.2,56.8,16.4
9018,568.0,25.0,79.4,2.8
9019,553.0,8.1,38.9,6.2
9020,51.0,32.2,64.6,34.9
9021,157.0,43.6,58.8,8.5
9022,162.0,2.7,32.8,12.2
9023,334.0,48.7,77.0,1.2
9024,258.0,3.1,97.4,26.5
9025,274.0,4.7,12.9,21.5
9026,160.0,22.8,95.3,39.2
9027,450.0,39.8,56.00000000000001,46.1
9028,494.00000000000006,8.7,90.1,4.1
9029,517.0,27.500000000000004,19.5,30.9
9030,559.0,3.0,98.1,38.8
9031,448.00000000000006,36.4,68.5,27.1
9032,157.0,47.1,84.2,34.3
9033,142.0,6.2,6.3,4.5
9034,591.0,44.1,13.4,2.3
9035,120.0,15.7,27.200000000000003,18.5
9036,322.0,8.8,56.00000000000001,46.2
9037,567.0,5.2,54.50000000000001,1.7000000000000002
9038,413.99999999999994,21.4,63.4,25.1
9039,249.00000000000003,4.3,19.1,9.2
9040,325.0,46.5,99.2,1.9
9041,111.00000000000001,2.6,86.0,49.7
9042,132.0,16.5,85.6,22.8
9043,339.0,45.9,14.400000000000002,15.4
9044,194.0,11.5,60.3,21.2
9045,287.0,33.3,73.6,39.6
9046,202.99999999999997,37.1,45.4,3.9
9047,415.00000000000006,2.4,19.3,9.5
9048,295.0,43.5,16.7,18.2
9049,572.0,16.0,89.4,8.2
9050,517.0,31.4,39.7,25.3
9051,590.0,28.1,42.7,31.900000000000002
9052,197.0,36.2,8.6,6.800000000000001
9053,249.00000000000003,3.8,46.2,45.5
9054,520.0,5.8,21.8,42.6
9055,285.0,24.7,56.8,25.0
9056,298.0,26.6,64.3,1.3
9057,297.0,18.4,16.5,1.4
9058,599.0,1.5,85.4,21.8
9059,532.0,18.4,13.8,42.5
9060,419.00000000000006,39.9,43.1,22.1
9061,168.0,30.4,36.9,42.0
9062,294.0,13.4,92.6,26.5
9063,136.0,4.8,87.0,38.6
9064,487.0,4.6,12.4,49.5
9065,532.0,19.0,73.4,24.0
9066,275.0,19.7,34.6,24.8
9067,274.0,12.2,28.1,48.9
9068,139.0,20.8,7.1,41.1
9069,239.0,43.3,82.1,15.7
9070,404.0,44.0,45.1,22.4
9071,244.0,23.1,54.400000000000006,30.099999999999998
9072,214.0,1.8000000000000003,22.7,36.2
9073,177.0,29.100000000000005,38.4,23.5
9074,550.0,1.2,83.7,2.2
9075,94.0,7.8,92.6,6.7
9076,468.0,15.1,75.8,37.4
9077,103.0,9.3,94.2,19.2
9078,336.0,21.4,35.8,43.2
9079,80.0,14.400000000000002,43.4,46.4
9080,266.0,13.8,54.400000000000006,32.0
9081,82.0,38.1,92.0,31.900000000000002
9082,335.0,20.5,28.499999999999996,6.7
9083,426.0,3.0,18.5,12.9
9084,365.0,24.5,15.6,1.9
9085,96.0,36.3,59.699999999999996,47.0
9086,260.0,36.5,41.7,6.9
9087,314.0,45.7,89.7,6.4
9088,145.0,39.4,97.7,40.1
9089,165.0,32.3,10.3,17.8
9090,303.0,15.5,69.5,32.1
9091,245.00000000000003,37.1,61.3,23.3
9092,539.0,16.3,17.3,45.3
9093,335.0,33.4,23.4,44.5
9094,528.0,48.4,41.1,6.2
9095,408.0,34.1,21.7,45.8
9096,545.0,30.099999999999998,69.9,41.7
9097,135.0,28.999999999999996,88.1,41.6
9098,540.0,16.6,79.1,6.4
9099,288.0,47.7,41.2,46.3
9100,570.0,5.4,48.5,46.8
9101,399.0,4.1,55.2,32.9
9102,371.0,30.8,92.6,18.0
9103,511.00000000000006,31.1,61.4,39.1
9104,512.0,28.9,89.7,8.3
9105,591.0,6.2,72.4,8.4
9106,190.0,23.9,65.7,20.2
9107,532.0,43.8,21.7,30.099999999999998
9108,596.0,45.8,50.4,14.3
9109,119.0,14.000000000000002,98.9,21.6
9110,120.0,13.8,33.9,42.1
9111,185.0,25.5,30.5,14.7
9112,534.0,18.2,92.8,48.0
9113,499.0,35.3,51.9,48.3
9114,189.0,25.4,48.6,22.4
9115,323.0,1.6,24.3,11.7
9116,99.0,24.6,16.1,21.0
9117,191.0,18.7,58.099999999999994,15.0
9118,262.0,29.4,31.1,26.3
9119,74.0,44.2,6.6000000000000005,37.4
9120,565.0,23.6,11.3,22.4
9121,185.0,15.7,95.7,11.9
9122,570.0,48.5,28.300000000000004,14.7
9123,395.0,8.2,27.1,49.0
9124,57.99999999999999,2.6,49.5,24.5
9125,98.0,4.4,70.9,5.0
9126,52.0,41.4,88.0,25.0
9127,70.0,17.8,88.9,14.7
9128,118.0,3.4000000000000004,70.0,25.8
9129,484.0,18.1,38.6,23.1
9130,86.0,45.4,41.9,19.2
9131,346.0,46.7,65.9,31.0
9132,215.0,42.9,37.9,13.4
9133,240.0,38.7,31.8,4.0
9134,558.0,8.8,6.7,37.8
9135,380.0,11.6,82.1,15.8
9136,57.99999999999999,18.5,57.60000000000001,28.6
9137,355.0,30.3,40.6,32.2
9138,287.0,1.5,24.7,31.3
9139,75.0,31.3,35.5,47.6
9140,433.0,11.5,13.699999999999998,42.7
9141,173.0,35.3,41.6,9.6
9142,247.00000000000003,3.0,17.4,43.7
9143,94.0,7.6,14.2,11.6
9144,246.0,30.7,22.5,46.2
9145,233.0,36.5,46.2,49.3
9146,365.0,42.3,57.70000000000001,47.1
9147,425.0,29.799999999999997,13.3,4.9
9148,525.0,34.7,93.5,24.9
9149,160.0,26.400000000000002,72.5,39.2
9150,123.0,37.7,21.8,36.3
9151,169.0,30.4,70.7,21.4
9152,223.0,2.8,91.1,5.4
9153,56.99999999999999,43.1,8.2,2.1
9154,202.99999999999997,24.6,9.0,11.1
9155,386.0,30.5,7.200000000000001,7.1
9156,71.0,34.2,90.7,39.9
9157,115.99999999999999,17.5,45.2,28.000000000000004
9158,543.0,32.0,78.4,6.6000000000000005
9159,216.0,47.7,40.4,20.0
9160,265.0,13.600000000000001,50.7,26.1
9161,542.0,18.3,99.1,47.2
9162,348.0,4.0,57.60000000000001,4.9
9163,219.0,18.4,82.5,4.0
9164,165.0,17.6,42.6,26.1
9165,320.0,49.8,23.9,21.8
9166,259.0,15.299999999999999,57.99999999999999,7.8
9167,495.0,20.5,32.9,39.5
9168,472.0,16.6,94.6,47.4
9169,488.0,43.0,77.4,45.4
9170,99.0,47.8,93.1,33.1
9171,404.0,27.1,22.0,6.1
9172,306.0,17.3,43.8,17.5
9173,403.0,43.6,49.0,24.8
9174,129.0,25.8,59.3,38.4
9175,547.0,17.0,80.1,21.3
9176,319.0,1.4,82.3,33.5
9177,582.0,19.1,44.1,18.4
9178,386.0,10.6,44.7,18.2
9179,516.0,23.0,73.6,28.9
9180,415.00000000000006,4.8,21.4,3.6000000000000005
9181,446.0,17.8,17.8,47.1
